rank,CpG_index,importance,importance_scaled
4489,77413,160.4425,1.470468e-05
4490,430824,160.4203,1.470264e-05
4491,230697,160.4197,1.470259e-05
4492,263568,160.4144,1.47021e-05
4493,341815,160.4106,1.470176e-05
4494,855127,160.4041,1.470116e-05
4495,685758,160.4028,1.470104e-05
4496,392588,160.3907,1.469994e-05
4497,782215,160.3848,1.469939e-05
4498,681925,160.3802,1.469897e-05
4499,647672,160.3789,1.469885e-05
4500,487960,160.3742,1.469842e-05
4501,549222,160.3655,1.469763e-05
4502,180176,160.3652,1.469759e-05
4503,242876,160.3572,1.469686e-05
4504,234910,160.3553,1.469669e-05
4505,276070,160.3505,1.469625e-05
4506,595777,160.3495,1.469615e-05
4507,353136,160.3488,1.469609e-05
4508,360740,160.3461,1.469584e-05
4509,703461,160.3427,1.469553e-05
4510,295723,160.3405,1.469533e-05
4511,843806,160.3394,1.469523e-05
4512,425101,160.338,1.469511e-05
4513,248590,160.3334,1.469468e-05
4514,290794,160.3332,1.469466e-05
4515,317486,160.3321,1.469456e-05
4516,204890,160.3301,1.469438e-05
4517,279870,160.3251,1.469392e-05
4518,123012,160.3245,1.469387e-05
4519,734586,160.3231,1.469373e-05
4520,203276,160.3157,1.469306e-05
4521,846359,160.2949,1.469115e-05
4522,701970,160.2885,1.469057e-05
4523,16565,160.2674,1.468863e-05
4524,570070,160.2649,1.46884e-05
4525,779061,160.2633,1.468826e-05
4526,211067,160.2568,1.468766e-05
4527,657627,160.2435,1.468644e-05
4528,529732,160.2387,1.468601e-05
4529,250292,160.2335,1.468552e-05
4530,274459,160.2276,1.468499e-05
4531,183466,160.2262,1.468486e-05
4532,641438,160.2122,1.468358e-05
4533,674371,160.2018,1.468262e-05
4534,485330,160.1979,1.468226e-05
4535,432597,160.1597,1.467877e-05
4536,706190,160.1556,1.467838e-05
4537,375610,160.1497,1.467785e-05
4538,351895,160.1487,1.467775e-05
4539,301981,160.1422,1.467716e-05
4540,303042,160.1295,1.467599e-05
4541,699361,160.1261,1.467569e-05
4542,218579,160.1234,1.467543e-05
4543,424195,160.1217,1.467528e-05
4544,298946,160.1206,1.467518e-05
4545,115614,160.1167,1.467482e-05
4546,136887,160.1164,1.467479e-05
4547,810017,160.105,1.467375e-05
4548,795886,160.092,1.467255e-05
4549,331383,160.0885,1.467224e-05
4550,221761,160.0841,1.467183e-05
4551,155501,160.0801,1.467146e-05
4552,277735,160.0796,1.467142e-05
4553,239532,160.0788,1.467134e-05
4554,2902,160.0572,1.466937e-05
4555,233883,160.0569,1.466934e-05
4556,362898,160.0473,1.466846e-05
4557,652775,160.0463,1.466837e-05
4558,476403,160.0361,1.466744e-05
4559,399502,160.0318,1.466704e-05
4560,342742,160.0271,1.46666e-05
4561,231677,160.0217,1.466612e-05
4562,57744,160.0147,1.466547e-05
4563,11925,160.0142,1.466543e-05
4564,711013,160.008,1.466486e-05
4565,364017,159.9996,1.466408e-05
4566,391541,159.998,1.466394e-05
4567,814030,159.9968,1.466383e-05
4568,424735,159.9966,1.466381e-05
4569,479359,159.9812,1.46624e-05
4570,642978,159.9668,1.466109e-05
4571,121618,159.9626,1.466069e-05
4572,453428,159.952,1.465972e-05
4573,727357,159.9463,1.46592e-05
4574,786429,159.9306,1.465776e-05
4575,486424,159.9243,1.465719e-05
4576,293098,159.9236,1.465712e-05
4577,225910,159.9183,1.465663e-05
4578,241306,159.915,1.465633e-05
4579,684736,159.9082,1.465571e-05
4580,708013,159.9052,1.465544e-05
4581,434083,159.9009,1.465504e-05
4582,579309,159.9002,1.465498e-05
4583,512140,159.8979,1.465477e-05
4584,720298,159.8815,1.465326e-05
4585,822913,159.8736,1.465254e-05
4586,646308,159.8717,1.465236e-05
4587,844978,159.8675,1.465198e-05
4588,65989,159.861,1.465139e-05
4589,210534,159.8568,1.4651e-05
4590,17233,159.8507,1.465044e-05
4591,648618,159.8399,1.464945e-05
4592,675464,159.8315,1.464868e-05
4593,369601,159.8312,1.464866e-05
4594,618319,159.8311,1.464865e-05
4595,46979,159.8299,1.464853e-05
4596,339728,159.8282,1.464838e-05
4597,414753,159.8275,1.464831e-05
4598,338871,159.8193,1.464756e-05
4599,331072,159.8134,1.464702e-05
4600,463853,159.8066,1.46464e-05
4601,724264,159.8038,1.464614e-05
4602,638812,159.7964,1.464547e-05
4603,494332,159.7942,1.464526e-05
4604,478705,159.7759,1.464358e-05
4605,429922,159.7665,1.464272e-05
4606,250636,159.7587,1.464201e-05
4607,312493,159.754,1.464158e-05
4608,754564,159.7479,1.464102e-05
4609,285488,159.7476,1.464099e-05
4610,580796,159.7476,1.464099e-05
4611,356122,159.7392,1.464022e-05
4612,706835,159.7284,1.463923e-05
4613,389623,159.7256,1.463897e-05
4614,361925,159.7248,1.46389e-05
4615,609844,159.7245,1.463887e-05
4616,473957,159.7206,1.463851e-05
4617,588591,159.7165,1.463814e-05
4618,252058,159.7053,1.463712e-05
4619,694710,159.7024,1.463685e-05
4620,691093,159.699,1.463653e-05
4621,552282,159.6881,1.463554e-05
4622,121586,159.6771,1.463453e-05
4623,819150,159.6673,1.463364e-05
4624,621904,159.6552,1.463252e-05
4625,201667,159.6513,1.463217e-05
4626,810667,159.6487,1.463193e-05
4627,723156,159.6486,1.463192e-05
4628,623139,159.648,1.463187e-05
4629,230995,159.6413,1.463125e-05
4630,459816,159.6344,1.463061e-05
4631,180694,159.6342,1.46306e-05
4632,557301,159.6282,1.463005e-05
4633,643689,159.6171,1.462903e-05
4634,630253,159.6098,1.462836e-05
4635,432135,159.6053,1.462795e-05
4636,683145,159.5995,1.462742e-05
4637,168715,159.5919,1.462672e-05
4638,183444,159.5891,1.462647e-05
4639,805488,159.5869,1.462626e-05
4640,665755,159.5776,1.462541e-05
4641,478268,159.5756,1.462523e-05
4642,660313,159.575,1.462518e-05
4643,601527,159.5728,1.462497e-05
4644,178944,159.5562,1.462345e-05
4645,76633,159.5281,1.462087e-05
4646,108864,159.5237,1.462047e-05
4647,553951,159.5229,1.46204e-05
4648,211820,159.5206,1.462019e-05
4649,683042,159.5163,1.461979e-05
4650,700152,159.5146,1.461964e-05
4651,553804,159.513,1.46195e-05
4652,810829,159.5112,1.461933e-05
4653,392363,159.5011,1.46184e-05
4654,100899,159.4967,1.4618e-05
4655,219955,159.4765,1.461614e-05
4656,332931,159.4704,1.461559e-05
4657,66708,159.4674,1.461531e-05
4658,461360,159.4581,1.461446e-05
4659,367361,159.4548,1.461416e-05
4660,647615,159.447,1.461345e-05
4661,851779,159.446,1.461335e-05
4662,317472,159.4428,1.461306e-05
4663,615368,159.4358,1.461241e-05
4664,262601,159.4321,1.461207e-05
4665,510560,159.4258,1.46115e-05
4666,372482,159.4128,1.461031e-05
4667,219910,159.4061,1.460969e-05
4668,676102,159.4047,1.460957e-05
4669,725776,159.4023,1.460934e-05
4670,152343,159.4021,1.460933e-05
4671,453549,159.3962,1.460879e-05
4672,687506,159.3962,1.460879e-05
4673,429769,159.3866,1.460791e-05
4674,648233,159.3686,1.460626e-05
4675,514460,159.3544,1.460496e-05
4676,99352,159.3483,1.460439e-05
4677,537500,159.3395,1.460359e-05
4678,428235,159.3384,1.460349e-05
4679,177303,159.3286,1.460259e-05
4680,174596,159.3223,1.460201e-05
4681,757399,159.3208,1.460187e-05
4682,184858,159.3205,1.460185e-05
4683,520962,159.3177,1.460159e-05
4684,680849,159.3083,1.460073e-05
4685,831797,159.3072,1.460063e-05
4686,663643,159.307,1.460061e-05
4687,774758,159.3033,1.460027e-05
4688,658848,159.3026,1.460021e-05
4689,429158,159.301,1.460006e-05
4690,487932,159.2928,1.459931e-05
4691,640761,159.2874,1.459882e-05
4692,457900,159.2826,1.459837e-05
4693,628995,159.2791,1.459805e-05
4694,78831,159.2686,1.459709e-05
4695,397796,159.2529,1.459565e-05
4696,143802,159.2471,1.459512e-05
4697,279242,159.246,1.459502e-05
4698,673205,159.2459,1.459501e-05
4699,676729,159.2444,1.459487e-05
4700,472197,159.2429,1.459474e-05
4701,791560,159.2406,1.459453e-05
4702,148194,159.2388,1.459436e-05
4703,732947,159.2386,1.459434e-05
4704,244773,159.2331,1.459384e-05
4705,354057,159.222,1.459282e-05
4706,376426,159.2218,1.45928e-05
4707,780356,159.2201,1.459265e-05
4708,452744,159.2146,1.459214e-05
4709,472566,159.2143,1.459211e-05
4710,327814,159.2138,1.459207e-05
4711,521253,159.2101,1.459173e-05
4712,731160,159.207,1.459144e-05
4713,794984,159.1996,1.459077e-05
4714,566191,159.1988,1.45907e-05
4715,534088,159.1846,1.458939e-05
4716,15856,159.1842,1.458935e-05
4717,620931,159.1745,1.458846e-05
4718,583472,159.1707,1.458812e-05
4719,522424,159.1682,1.458789e-05
4720,358328,159.1682,1.458789e-05
4721,589521,159.1641,1.458751e-05
4722,558981,159.1594,1.458708e-05
4723,862315,159.1594,1.458708e-05
4724,829971,159.1436,1.458563e-05
4725,380218,159.1396,1.458527e-05
4726,262419,159.138,1.458512e-05
4727,606475,159.1373,1.458505e-05
4728,443100,159.1351,1.458485e-05
4729,398253,159.1277,1.458418e-05
4730,548102,159.1248,1.458391e-05
4731,716008,159.1186,1.458335e-05
4732,680568,159.1166,1.458316e-05
4733,195312,159.1124,1.458277e-05
4734,297382,159.1068,1.458226e-05
4735,572176,159.1061,1.45822e-05
4736,512880,159.0832,1.45801e-05
4737,251476,159.0721,1.457908e-05
4738,776938,159.07,1.457889e-05
4739,287102,159.0662,1.457854e-05
4740,44584,159.065,1.457843e-05
4741,760072,159.0615,1.457811e-05
4742,864457,159.0601,1.457798e-05
4743,233121,159.0561,1.457761e-05
4744,117798,159.0544,1.457746e-05
4745,139831,159.0536,1.457739e-05
4746,674860,159.05,1.457705e-05
4747,796263,159.0466,1.457675e-05
4748,768160,159.0439,1.45765e-05
4749,625765,159.0394,1.457608e-05
4750,295379,159.0315,1.457536e-05
4751,109272,159.0314,1.457535e-05
4752,519066,159.0084,1.457324e-05
4753,750549,159.0076,1.457317e-05
4754,806387,159.0032,1.457277e-05
4755,191352,159.0021,1.457267e-05
4756,630826,158.9926,1.45718e-05
4757,846934,158.9826,1.457088e-05
4758,733839,158.9817,1.45708e-05
4759,221633,158.9781,1.457047e-05
4760,482006,158.9778,1.457044e-05
4761,163381,158.9653,1.456929e-05
4762,712031,158.965,1.456927e-05
4763,35357,158.953,1.456817e-05
4764,666002,158.9487,1.456777e-05
4765,673074,158.9484,1.456774e-05
4766,810490,158.9405,1.456702e-05
4767,34217,158.9401,1.456699e-05
4768,711571,158.9314,1.456619e-05
4769,248473,158.9259,1.456568e-05
4770,656678,158.9201,1.456515e-05
4771,664953,158.9197,1.456511e-05
4772,441653,158.9185,1.456501e-05
4773,487747,158.9164,1.456482e-05
4774,366388,158.9139,1.456459e-05
4775,359644,158.9118,1.456439e-05
4776,324089,158.9108,1.456429e-05
4777,354389,158.9051,1.456378e-05
4778,220235,158.9005,1.456335e-05
4779,386923,158.8989,1.456321e-05
4780,799369,158.8931,1.456267e-05
4781,562687,158.8847,1.456191e-05
4782,546107,158.8778,1.456127e-05
4783,575062,158.8775,1.456125e-05
4784,448885,158.8752,1.456103e-05
4785,107838,158.8746,1.456098e-05
4786,19410,158.871,1.456065e-05
4787,707723,158.8591,1.455956e-05
4788,109952,158.8569,1.455935e-05
4789,723151,158.8437,1.455815e-05
4790,407969,158.8433,1.455812e-05
4791,480028,158.84,1.455781e-05
4792,766253,158.8341,1.455727e-05
4793,483657,158.8229,1.455624e-05
4794,599677,158.8143,1.455545e-05
4795,381672,158.806,1.455469e-05
4796,226234,158.8026,1.455438e-05
4797,351603,158.8011,1.455424e-05
4798,557010,158.7971,1.455388e-05
4799,402058,158.7966,1.455384e-05
4800,314662,158.7939,1.455359e-05
4801,598668,158.7935,1.455355e-05
4802,564568,158.7924,1.455345e-05
4803,242102,158.7898,1.455321e-05
4804,548267,158.7811,1.455241e-05
4805,417222,158.7779,1.455212e-05
4806,810172,158.7718,1.455156e-05
4807,167876,158.764,1.455085e-05
4808,691315,158.7622,1.455068e-05
4809,308826,158.7537,1.45499e-05
4810,280119,158.7441,1.454902e-05
4811,352275,158.7423,1.454885e-05
4812,493184,158.7405,1.454869e-05
4813,212905,158.7209,1.454689e-05
4814,158654,158.7167,1.454651e-05
4815,559120,158.7133,1.454619e-05
4816,635387,158.697,1.45447e-05
4817,637432,158.6721,1.454242e-05
4818,660079,158.6713,1.454235e-05
4819,810925,158.6702,1.454225e-05
4820,712072,158.667,1.454196e-05
4821,493952,158.661,1.454141e-05
4822,666916,158.6594,1.454126e-05
4823,198557,158.6497,1.454037e-05
4824,36563,158.644,1.453985e-05
4825,786262,158.6339,1.453892e-05
4826,181941,158.6333,1.453886e-05
4827,251153,158.6255,1.453815e-05
4828,727914,158.6241,1.453802e-05
4829,623960,158.6203,1.453767e-05
4830,201557,158.6177,1.453744e-05
4831,823338,158.6135,1.453705e-05
4832,526582,158.6029,1.453608e-05
4833,813403,158.5924,1.453512e-05
4834,423141,158.5897,1.453487e-05
4835,772762,158.5786,1.453385e-05
4836,414186,158.5757,1.453358e-05
4837,749445,158.5738,1.453341e-05
4838,375757,158.57,1.453307e-05
4839,504375,158.5661,1.45327e-05
4840,615496,158.5611,1.453225e-05
4841,581761,158.5604,1.453218e-05
4842,854660,158.5562,1.45318e-05
4843,617226,158.5526,1.453147e-05
4844,230154,158.544,1.453068e-05
4845,712094,158.5404,1.453035e-05
4846,572469,158.5332,1.452969e-05
4847,562638,158.5297,1.452937e-05
4848,27826,158.524,1.452884e-05
4849,183967,158.5204,1.452851e-05
4850,142197,158.5184,1.452833e-05
4851,348234,158.5111,1.452767e-05
4852,717028,158.5093,1.45275e-05
4853,467326,158.5,1.452664e-05
4854,476155,158.4915,1.452587e-05
4855,99605,158.4911,1.452583e-05
4856,603119,158.4882,1.452557e-05
4857,223406,158.4851,1.452529e-05
4858,402272,158.4727,1.452415e-05
4859,758074,158.4669,1.452362e-05
4860,143323,158.466,1.452353e-05
4861,113284,158.4657,1.452351e-05
4862,216301,158.4571,1.452272e-05
4863,727235,158.4477,1.452185e-05
4864,431971,158.4458,1.452168e-05
4865,202440,158.4421,1.452134e-05
4866,648359,158.441,1.452124e-05
4867,619284,158.4367,1.452084e-05
4868,707747,158.4365,1.452083e-05
4869,551033,158.4361,1.452079e-05
4870,613113,158.4236,1.451965e-05
4871,213766,158.4235,1.451964e-05
4872,756268,158.4203,1.451935e-05
4873,281203,158.414,1.451876e-05
4874,59530,158.4086,1.451827e-05
4875,273531,158.4047,1.451791e-05
4876,511662,158.3999,1.451747e-05
4877,591599,158.3949,1.451702e-05
4878,299269,158.3818,1.451582e-05
4879,570325,158.3753,1.451522e-05
4880,564620,158.3644,1.451422e-05
4881,637401,158.3633,1.451412e-05
4882,472649,158.3625,1.451405e-05
4883,592990,158.3593,1.451375e-05
4884,722133,158.3535,1.451322e-05
4885,297017,158.3514,1.451303e-05
4886,42310,158.3457,1.451251e-05
4887,330141,158.342,1.451217e-05
4888,204166,158.3394,1.451193e-05
4889,521430,158.3313,1.451119e-05
4890,235246,158.3306,1.451112e-05
4891,510256,158.319,1.451006e-05
4892,538105,158.3152,1.450971e-05
4893,727993,158.3133,1.450953e-05
4894,452920,158.3087,1.450912e-05
4895,497440,158.3043,1.450871e-05
4896,217407,158.2961,1.450796e-05
4897,543634,158.2914,1.450753e-05
4898,741434,158.2673,1.450532e-05
4899,619714,158.259,1.450456e-05
4900,708393,158.2567,1.450435e-05
4901,406709,158.2542,1.450412e-05
4902,515644,158.2519,1.450391e-05
4903,177660,158.2513,1.450386e-05
4904,345428,158.2363,1.450248e-05
4905,112043,158.2249,1.450144e-05
4906,165136,158.2176,1.450076e-05
4907,331119,158.2137,1.450041e-05
4908,191948,158.2096,1.450003e-05
4909,278515,158.207,1.44998e-05
4910,298802,158.1862,1.449789e-05
4911,717797,158.185,1.449778e-05
4912,605914,158.181,1.449741e-05
4913,673387,158.1758,1.449693e-05
4914,691986,158.1694,1.449635e-05
4915,43098,158.1676,1.449618e-05
4916,721443,158.166,1.449604e-05
4917,214128,158.1518,1.449474e-05
4918,377599,158.1492,1.44945e-05
4919,649437,158.1379,1.449346e-05
4920,277245,158.1378,1.449346e-05
4921,293722,158.1327,1.449298e-05
4922,162052,158.1314,1.449287e-05
4923,390468,158.1234,1.449214e-05
4924,715593,158.1172,1.449157e-05
4925,666593,158.1141,1.449128e-05
4926,737215,158.1139,1.449126e-05
4927,125447,158.109,1.449081e-05
4928,613710,158.0942,1.448946e-05
4929,320912,158.0813,1.448827e-05
4930,517206,158.0776,1.448794e-05
4931,611598,158.0725,1.448747e-05
4932,454887,158.0722,1.448744e-05
4933,169577,158.0694,1.448718e-05
4934,460979,158.0687,1.448712e-05
4935,114838,158.0677,1.448703e-05
4936,707931,158.0676,1.448702e-05
4937,16536,158.0581,1.448615e-05
4938,524050,158.0559,1.448594e-05
4939,42045,158.0546,1.448582e-05
4940,603439,158.0533,1.44857e-05
4941,122856,158.0485,1.448527e-05
4942,216033,158.0421,1.448468e-05
4943,551940,158.0402,1.448451e-05
4944,161196,158.0399,1.448448e-05
4945,424938,158.0217,1.448281e-05
4946,391347,158.0208,1.448273e-05
4947,685778,158.0194,1.44826e-05
4948,289305,158.0183,1.44825e-05
4949,737993,158.0169,1.448237e-05
4950,350678,157.999,1.448073e-05
4951,321930,157.9913,1.448003e-05
4952,261372,157.9725,1.44783e-05
4953,773968,157.9668,1.447778e-05
4954,723385,157.9632,1.447745e-05
4955,272074,157.9545,1.447665e-05
4956,312090,157.9488,1.447613e-05
4957,768253,157.9338,1.447476e-05
4958,381619,157.9326,1.447464e-05
4959,258309,157.9309,1.447449e-05
4960,783619,157.9265,1.447409e-05
4961,237592,157.9237,1.447383e-05
4962,429323,157.9173,1.447324e-05
4963,577228,157.9121,1.447276e-05
4964,463974,157.9003,1.447168e-05
4965,325232,157.897,1.447139e-05
4966,804549,157.8924,1.447096e-05
4967,411649,157.8769,1.446954e-05
4968,260687,157.8725,1.446914e-05
4969,363672,157.871,1.4469e-05
4970,582297,157.8584,1.446785e-05
4971,824494,157.8571,1.446773e-05
4972,407198,157.8564,1.446766e-05
4973,462803,157.851,1.446716e-05
4974,199392,157.8471,1.446681e-05
4975,276987,157.8407,1.446622e-05
4976,699136,157.8395,1.446611e-05
4977,762895,157.8387,1.446604e-05
4978,469731,157.8331,1.446552e-05
4979,347542,157.8328,1.44655e-05
4980,859111,157.8277,1.446503e-05
4981,549553,157.8272,1.446499e-05
4982,689747,157.8257,1.446485e-05
4983,185486,157.8111,1.446351e-05
4984,579694,157.8007,1.446256e-05
4985,596824,157.7998,1.446247e-05
4986,160514,157.7973,1.446225e-05
4987,499756,157.7855,1.446117e-05
4988,775186,157.7851,1.446113e-05
4989,812987,157.78,1.446066e-05
4990,332766,157.7793,1.446059e-05
4991,576225,157.7751,1.446021e-05
4992,159378,157.7699,1.445973e-05
4993,207866,157.7666,1.445944e-05
4994,554739,157.7597,1.44588e-05
4995,754649,157.7582,1.445866e-05
4996,299891,157.7567,1.445853e-05
4997,789953,157.7517,1.445807e-05
4998,655012,157.7366,1.445669e-05
4999,455790,157.7307,1.445614e-05
5000,449608,157.7184,1.445501e-05
